id,save_name,save_date,rows,cols,starting_color,mode,game_index,moves,view_index,ai_mode,ai_depth,confidence,distinct_cols,player_red,player_yellow,created_at
127,auto_9x9_random_d2_20260218_001315_85,2026-02-18 00:13:15.924663,9,9,Y,1,85,"[6, 8, 0, 3, 4, 3, 1, 8, 0, 3, 3, 8, 6, 4, 4, 2, 7, 1, 1, 4, 4, 1, 5]",23,random,2,1,9,,,2026-03-20 14:14:32.711364+01
128,auto_9x9_random_d4_20260218_001315_86,2026-02-18 00:13:15.924983,9,9,R,0,86,"[5, 8, 8, 5, 1, 8, 3, 1, 8, 4, 0, 8, 7, 0, 8, 8, 3, 2, 8, 1, 3, 5, 7, 0, 0, 2, 5, 5, 1, 6, 4, 8, 0, 5, 6, 4, 4, 5, 3]",39,random,4,1,9,,,2026-03-20 14:14:32.711364+01
129,auto_9x9_random_d2_20260218_001315_87,2026-02-18 00:13:15.925281,9,9,Y,1,87,"[5, 1, 4, 1, 0, 6, 7, 6, 7, 5, 8, 4, 6, 8, 0, 0, 5, 8, 3, 6, 8, 1, 5]",23,random,2,1,8,,,2026-03-20 14:14:32.711364+01
130,auto_9x9_minimax_d8_20260218_001315_88,2026-02-18 00:13:15.925547,9,9,R,0,88,"[0, 8, 2, 1, 6, 8, 6, 7, 5, 7, 4, 7, 5, 5, 5, 3, 6, 4, 0, 5, 1, 5, 4, 4, 1, 6]",26,minimax,8,5,9,,,2026-03-20 14:14:32.711364+01
131,auto_9x9_minimax_d2_20260218_001315_89,2026-02-18 00:13:15.9258,9,9,R,0,89,"[2, 6, 5, 2, 8, 0, 3, 0, 2, 7, 1, 1, 3, 0, 7, 5, 7, 1, 2, 3, 6, 3, 8, 6, 4]",25,minimax,2,2,9,,,2026-03-20 14:14:32.711364+01
132,auto_9x9_minimax_d6_20260218_001315_90,2026-02-18 00:13:15.926067,9,9,R,1,90,"[0, 5, 0, 2, 0, 4, 2, 7, 3, 6]",10,minimax,6,4,7,,,2026-03-20 14:14:32.711364+01
133,auto_9x9_minimax_d2_20260218_001315_91,2026-02-18 00:13:15.926305,9,9,R,0,91,"[4, 1, 5, 1, 4, 8, 0, 6, 5, 2, 4, 2, 5, 5, 6, 1, 7, 1]",18,minimax,2,2,8,,,2026-03-20 14:14:32.711364+01
134,auto_9x9_random_d6_20260218_001315_92,2026-02-18 00:13:15.92655,9,9,R,1,92,"[7, 6, 8, 0, 8, 0, 3, 3, 2, 1, 8, 3, 0, 4, 2, 5, 2, 7, 2]",19,random,6,1,9,,,2026-03-20 14:14:32.711364+01
135,auto_9x9_minimax_d6_20260218_001315_93,2026-02-18 00:13:15.926837,9,9,Y,0,93,"[4, 6, 4, 7, 7, 8, 7, 4, 7, 7, 5, 5, 0, 6, 4, 2, 1, 3, 7, 4, 0, 2, 7, 3, 3, 1, 5, 2, 5, 5, 0, 6, 0]",33,minimax,6,4,9,,,2026-03-20 14:14:32.711364+01
136,auto_9x9_random_d2_20260218_001315_94,2026-02-18 00:13:15.927225,9,9,Y,1,94,"[4, 2, 8, 3, 1, 5, 8, 8, 0, 5, 2, 2, 7, 1, 0, 7, 8, 4, 3, 1, 1, 1, 8, 4, 5, 6, 6, 6, 5, 5, 4]",31,random,2,1,9,,,2026-03-20 14:14:32.711364+01
137,auto_9x9_random_d8_20260218_001315_95,2026-02-18 00:13:15.928069,9,9,Y,1,95,"[8, 7, 6, 8, 8, 6, 4, 6, 3, 5, 8, 7, 1, 0, 3, 6, 3, 2, 7, 1, 0, 2, 2, 6]",24,random,8,1,9,,,2026-03-20 14:14:32.711364+01
138,auto_9x9_minimax_d4_20260218_001315_96,2026-02-18 00:13:15.928574,9,9,Y,0,96,"[8, 7, 4, 0, 4, 4, 0, 5, 7, 7, 1, 0, 1, 1, 7, 8, 8, 1, 7, 0, 3, 5, 0, 3, 0, 7, 4, 1, 1, 1, 5, 2, 3, 6, 4, 6, 2]",37,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
139,auto_9x9_random_d4_20260218_001315_97,2026-02-18 00:13:15.928885,9,9,Y,0,97,"[8, 8, 3, 0, 2, 3, 6, 6, 2, 2, 1, 4, 5, 4, 4, 3, 4, 8, 2, 5]",20,random,4,1,8,,,2026-03-20 14:14:32.711364+01
140,auto_9x9_random_d8_20260218_001315_98,2026-02-18 00:13:15.929178,9,9,R,0,98,"[2, 5, 6, 6, 3, 4, 7, 5, 8, 4, 6, 8, 1, 5, 3, 6, 2, 4, 0]",19,random,8,1,9,,,2026-03-20 14:14:32.711364+01
141,auto_9x9_minimax_d4_20260218_001315_99,2026-02-18 00:13:15.929684,9,9,Y,1,99,"[5, 7, 0, 8, 2, 6, 7, 7, 4, 6, 6, 2, 6, 0, 6, 3, 7, 2, 1, 0, 0, 6, 5]",23,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
142,auto_9x9_minimax_d4_20260218_001315_100,2026-02-18 00:13:15.93028,9,9,R,1,100,"[4, 5, 3, 5, 5, 6, 5, 0, 2, 2, 8, 1, 1, 1, 6, 2, 1, 6, 6, 4, 7, 7, 3, 2, 5, 6, 8, 1, 5]",29,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
143,auto_9x9_random_d6_20260218_001315_101,2026-02-18 00:13:15.931299,9,9,R,0,101,"[2, 8, 5, 0, 0, 3, 6, 2, 3, 6, 7, 3, 5, 3, 6, 5, 6, 7, 6, 0, 0, 3, 5, 0, 6]",25,random,6,1,7,,,2026-03-20 14:14:32.711364+01
144,auto_9x9_random_d4_20260218_001315_102,2026-02-18 00:13:15.93229,9,9,R,1,102,"[3, 2, 1, 1, 7, 2, 0, 0, 3, 6, 3, 0, 0, 1, 4, 8, 1, 6, 7, 0, 6, 2, 0, 4, 8, 6, 6, 0, 5, 8, 5, 0, 0, 5, 1, 6, 7, 4, 5, 3, 2]",41,random,4,1,9,,,2026-03-20 14:14:32.711364+01
145,auto_9x9_random_d8_20260218_001315_103,2026-02-18 00:13:15.933056,9,9,Y,1,103,"[6, 4, 2, 8, 3, 2, 3, 0, 4, 4, 5, 8, 2, 3, 7, 1, 0, 1, 8, 2, 0, 1, 5, 2, 8, 5, 6]",27,random,8,1,9,,,2026-03-20 14:14:32.711364+01
146,auto_9x9_minimax_d4_20260218_001315_104,2026-02-18 00:13:15.933427,9,9,Y,0,104,"[0, 6, 8, 5, 5, 4, 0, 5, 8, 5, 7, 4, 8, 6, 8]",15,minimax,4,3,6,,,2026-03-20 14:14:32.711364+01
147,auto_9x9_minimax_d4_20260218_001315_105,2026-02-18 00:13:15.93384,9,9,R,0,105,"[2, 7, 4, 1, 7, 2, 7, 5, 3, 4, 2, 2, 7, 0, 3, 1, 2, 8, 6, 5, 3, 7, 4, 3, 0, 2, 2, 8, 1]",29,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
148,auto_9x9_minimax_d2_20260218_001315_106,2026-02-18 00:13:15.934221,9,9,Y,1,106,"[2, 2, 0, 5, 7, 6, 2, 2, 7, 7, 6, 1, 2, 2, 0, 0, 7, 2, 1, 6, 3, 7, 7, 8, 1, 7, 2, 4, 7, 7, 0, 2, 5, 0, 3, 6, 3, 6, 0, 8, 0, 3, 1, 5, 0, 4]",46,minimax,2,2,9,,,2026-03-20 14:14:32.711364+01
149,auto_9x9_minimax_d2_20260218_001315_107,2026-02-18 00:13:15.934528,9,9,R,0,107,"[1, 7, 2, 5, 4, 4, 8, 7, 4, 0, 8, 0, 8, 3, 4, 2, 7, 1, 3, 5, 3, 1, 6, 5, 3, 1, 2, 5]",28,minimax,2,2,9,,,2026-03-20 14:14:32.711364+01
150,auto_9x9_minimax_d4_20260218_001315_108,2026-02-18 00:13:15.934872,9,9,R,1,108,"[0, 5, 2, 7, 7, 3, 7, 3, 3, 2, 0, 5, 8, 2, 4, 1, 4, 1, 1, 3, 7, 7, 3, 4, 1, 2, 7, 4, 0, 8, 2, 0, 5, 6]",34,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
151,auto_9x9_random_d8_20260218_001315_109,2026-02-18 00:13:15.935139,9,9,R,1,109,"[0, 6, 8, 3, 6, 2, 3, 7, 3, 0, 2, 2, 6, 5, 3, 4]",16,random,8,1,8,,,2026-03-20 14:14:32.711364+01
152,auto_9x9_minimax_d4_20260218_001315_110,2026-02-18 00:13:15.935419,9,9,R,0,110,"[5, 5, 5, 8, 4, 4, 8, 3, 2, 7, 3, 8, 4, 4, 3, 0, 0, 5, 6, 6, 2, 4, 5, 6, 0, 4, 3, 8, 3]",29,minimax,4,3,8,,,2026-03-20 14:14:32.711364+01
153,auto_9x9_random_d8_20260218_001315_111,2026-02-18 00:13:15.935672,9,9,R,1,111,"[1, 4, 7, 8, 3, 0, 4, 8, 1, 2, 2, 0, 6, 7, 0, 5, 4, 6, 2, 0, 3]",21,random,8,1,9,,,2026-03-20 14:14:32.711364+01
154,auto_9x9_minimax_d8_20260218_001315_112,2026-02-18 00:13:15.935952,9,9,Y,1,112,"[3, 7, 8, 7, 0, 4, 1, 8, 6, 3, 7, 6, 6, 5, 3, 3, 4, 3, 8, 5]",20,minimax,8,5,8,,,2026-03-20 14:14:32.711364+01
155,auto_9x9_random_d2_20260218_001315_113,2026-02-18 00:13:15.936532,9,9,R,0,113,"[8, 1, 6, 8, 7, 8, 4, 7, 5]",9,random,2,1,6,,,2026-03-20 14:14:32.711364+01
156,auto_9x9_minimax_d6_20260218_001315_114,2026-02-18 00:13:15.937012,9,9,R,1,114,"[5, 3, 7, 1, 6, 8, 2, 2, 0, 7, 0, 7, 5, 4, 4, 4, 3, 5, 1, 2, 8, 0, 0, 4, 2, 2, 6]",27,minimax,6,4,9,,,2026-03-20 14:14:32.711364+01
157,auto_9x9_random_d4_20260218_001315_115,2026-02-18 00:13:15.937537,9,9,Y,1,115,"[7, 5, 5, 7, 3, 8, 4, 4, 2, 1, 2, 0, 7, 5, 8, 4, 8, 7, 8, 0, 1, 6, 4, 4, 0, 6, 8]",27,random,4,1,9,,,2026-03-20 14:14:32.711364+01
158,auto_9x9_minimax_d4_20260218_001315_116,2026-02-18 00:13:15.938126,9,9,R,0,116,"[3, 6, 5, 6, 1, 4, 4, 1, 4, 2, 3, 3, 5, 7, 0, 0, 5, 7, 3, 8, 8, 1, 3, 8, 2]",25,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
159,auto_9x9_random_d8_20260218_001315_117,2026-02-18 00:13:15.938441,9,9,Y,0,117,"[8, 2, 7, 1, 3, 1, 4, 4, 8, 7, 1, 4, 5, 1, 8, 3, 3, 0, 6]",19,random,8,1,9,,,2026-03-20 14:14:32.711364+01
160,auto_9x9_minimax_d4_20260218_001315_118,2026-02-18 00:13:15.938754,9,9,R,0,118,"[8, 0, 2, 6, 3, 8, 2, 6, 7, 0, 0, 3, 4, 2, 8, 0, 0, 3, 4, 3, 6, 0, 3, 3, 2, 5, 2, 7, 8, 2, 4, 8, 4]",33,minimax,4,3,8,,,2026-03-20 14:14:32.711364+01
161,auto_9x9_random_d4_20260218_001315_119,2026-02-18 00:13:15.939032,9,9,Y,1,119,"[5, 0, 3, 2, 8, 2, 2, 4, 0, 3, 3, 6, 2, 8, 0, 0, 5, 0, 6, 2, 4]",21,random,4,1,7,,,2026-03-20 14:14:32.711364+01
162,auto_9x9_minimax_d8_20260218_001315_120,2026-02-18 00:13:15.939345,9,9,R,1,120,"[0, 2, 8, 8, 4, 0, 1, 6, 8, 3, 3, 5, 3, 3, 1, 3, 2, 0, 3, 2, 5, 4, 5, 0, 6, 1, 2, 5, 1, 3, 6, 7, 3, 8, 3, 1, 6, 8, 5, 1, 4]",41,minimax,8,5,9,,,2026-03-20 14:14:32.711364+01
163,auto_9x9_minimax_d2_20260218_001315_121,2026-02-18 00:13:15.939593,9,9,R,0,121,"[5, 6, 6, 0, 1, 6, 5, 6, 0, 4, 5, 7, 3, 7, 3, 8, 7, 5]",18,minimax,2,2,8,,,2026-03-20 14:14:32.711364+01
164,auto_9x9_minimax_d6_20260218_001315_122,2026-02-18 00:13:15.939833,9,9,Y,0,122,"[0, 8, 3, 4, 8, 1, 3, 6, 1, 5, 1, 3, 6, 7]",14,minimax,6,4,8,,,2026-03-20 14:14:32.711364+01
165,auto_9x9_minimax_d6_20260218_001315_123,2026-02-18 00:13:15.9401,9,9,Y,0,123,"[3, 0, 8, 5, 7, 8, 1, 8, 8, 5, 2, 8, 1, 8, 2, 5, 2, 6, 5, 1, 2]",21,minimax,6,4,8,,,2026-03-20 14:14:32.711364+01
166,auto_9x9_random_d2_20260218_001315_124,2026-02-18 00:13:15.940548,9,9,Y,1,124,"[0, 0, 0, 4, 1, 5, 2, 3, 1, 3, 1, 8, 5, 1, 3, 8, 5, 5, 7, 0, 1, 8, 4, 3, 0, 0, 6, 1, 1, 0, 8, 0, 2, 5, 8, 5, 8, 5]",38,random,2,1,9,,,2026-03-20 14:14:32.711364+01
167,auto_9x9_minimax_d4_20260218_001315_125,2026-02-18 00:13:15.940906,9,9,R,1,125,"[5, 5, 4, 4, 2, 3, 4, 6, 5, 1, 5, 7, 4, 2, 1, 1, 3]",17,minimax,4,3,7,,,2026-03-20 14:14:32.711364+01
170,auto_9x9_minimax_d4_20260218_001315_128,2026-02-18 00:13:15.941882,9,9,R,1,128,"[1, 0, 3, 3, 2, 3, 7, 5, 6, 5, 0, 6, 6, 6, 6, 6, 8, 1, 6, 2, 0, 7, 7, 6, 8, 7, 0, 2, 8, 2, 3, 0, 5]",33,minimax,4,3,8,,,2026-03-20 14:14:32.711364+01
171,auto_9x9_minimax_d8_20260218_001315_129,2026-02-18 00:13:15.942293,9,9,R,0,129,"[6, 2, 0, 8, 5, 4, 7, 8, 4, 5, 3, 6, 8, 7]",14,minimax,8,5,8,,,2026-03-20 14:14:32.711364+01
172,auto_9x9_random_d2_20260218_001315_130,2026-02-18 00:13:15.942699,9,9,R,0,130,"[7, 5, 5, 1, 4, 4, 4, 6, 7, 8, 3, 7, 8, 2, 8, 6, 8, 7, 6, 0, 1, 5, 1, 3, 7, 7, 8]",27,random,2,1,9,,,2026-03-20 14:14:32.711364+01
173,auto_9x9_random_d4_20260218_001315_131,2026-02-18 00:13:15.943671,9,9,Y,0,131,"[3, 6, 3, 4, 3, 5, 6, 0, 5, 1, 1, 0, 7, 3, 2, 2, 4]",17,random,4,1,8,,,2026-03-20 14:14:32.711364+01
174,auto_9x9_minimax_d2_20260218_001315_132,2026-02-18 00:13:15.944614,9,9,R,1,132,"[2, 2, 4, 5, 7, 6, 1, 7, 6, 2, 1, 2, 8, 0, 6, 4, 0, 1, 0, 3, 1, 2]",22,minimax,2,2,9,,,2026-03-20 14:14:32.711364+01
175,auto_9x9_minimax_d8_20260218_001315_133,2026-02-18 00:13:15.945257,9,9,R,0,133,"[4, 7, 6, 8, 6, 5, 1, 2, 8, 6, 8, 0, 8, 6, 4, 2, 2, 3, 3, 1, 8]",21,minimax,8,5,9,,,2026-03-20 14:14:32.711364+01
176,auto_9x9_random_d4_20260218_001315_134,2026-02-18 00:13:15.94571,9,9,Y,0,134,"[7, 6, 8, 3, 2, 4, 1, 5]",8,random,4,1,8,,,2026-03-20 14:14:32.711364+01
177,auto_9x9_random_d4_20260218_001315_135,2026-02-18 00:13:15.946093,9,9,Y,1,135,"[7, 6, 4, 8, 8, 4, 7, 8, 4, 2, 8, 8, 6, 4, 3, 3, 0, 7, 3, 4, 4, 3, 0, 7, 6, 8, 2, 1, 7, 0, 1, 2, 8, 1, 0, 6, 2, 3, 5, 4, 4, 5, 6, 8, 7, 8, 5]",47,random,4,1,9,,,2026-03-20 14:14:32.711364+01
178,auto_9x9_minimax_d8_20260218_001315_136,2026-02-18 00:13:15.946377,9,9,Y,1,136,"[7, 1, 4, 7, 2, 0, 5, 7, 7, 7, 7, 8, 3]",13,minimax,8,5,8,,,2026-03-20 14:14:32.711364+01
179,auto_9x9_minimax_d6_20260218_001315_137,2026-02-18 00:13:15.946625,9,9,R,0,137,"[2, 0, 1, 3, 3, 2, 7, 5, 1, 4, 7, 5, 4, 1, 5, 0, 6, 6, 7, 3, 7]",21,minimax,6,4,8,,,2026-03-20 14:14:32.711364+01
180,auto_9x9_minimax_d8_20260218_001315_138,2026-02-18 00:13:15.946892,9,9,Y,1,138,"[5, 7, 2, 7, 7, 6, 2, 1, 7, 1, 8, 4, 4, 7, 7, 3, 7, 3, 3, 7, 3, 0, 3, 5, 5, 2, 0, 6, 2]",29,minimax,8,5,9,,,2026-03-20 14:14:32.711364+01
181,auto_9x9_minimax_d8_20260218_001315_139,2026-02-18 00:13:15.947146,9,9,R,0,139,"[3, 0, 7, 6, 8, 2, 4, 8, 2, 5, 7, 8, 6, 8, 8, 5, 7, 6, 3, 4, 8, 3, 8, 6, 7]",25,minimax,8,5,8,,,2026-03-20 14:14:32.711364+01
182,auto_9x9_random_d8_20260218_001315_140,2026-02-18 00:13:15.947419,9,9,Y,1,140,"[3, 6, 3, 8, 3, 6, 8, 7, 4, 3, 7, 3, 4, 4, 4, 6, 0, 2, 6, 8, 8, 0, 5, 2, 6, 8, 0, 0, 3, 5]",30,random,8,1,8,,,2026-03-20 14:14:32.711364+01
183,auto_9x9_random_d6_20260218_001315_141,2026-02-18 00:13:15.947754,9,9,Y,0,141,"[4, 6, 5, 4, 4, 0, 4, 4, 8, 4, 1, 0, 6, 6, 4, 5, 8, 7, 3, 6, 1, 6, 4, 1, 8, 2, 3, 2, 1, 0, 7, 3, 3, 5, 0, 1, 1, 5, 7, 0, 5, 3, 7, 0, 0, 7]",46,random,6,1,9,,,2026-03-20 14:14:32.711364+01
184,auto_9x9_minimax_d8_20260218_001315_142,2026-02-18 00:13:15.94845,9,9,R,0,142,"[4, 1, 6, 3, 7, 3, 3, 6, 3, 2, 8, 3, 5]",13,minimax,8,5,8,,,2026-03-20 14:14:32.711364+01
185,auto_9x9_minimax_d6_20260218_001315_143,2026-02-18 00:13:15.94894,9,9,Y,0,143,"[4, 2, 6, 7, 8, 3, 6, 8, 6, 4, 4, 0, 6]",13,minimax,6,4,7,,,2026-03-20 14:14:32.711364+01
186,auto_9x9_random_d6_20260218_001315_144,2026-02-18 00:13:15.949272,9,9,Y,0,144,"[4, 3, 3, 0, 4, 7, 1, 1, 8, 2, 3, 6, 1, 5, 0, 2, 6, 4, 2, 3, 0]",21,random,6,1,9,,,2026-03-20 14:14:32.711364+01
187,auto_9x9_minimax_d8_20260218_001315_145,2026-02-18 00:13:15.949638,9,9,Y,0,145,"[8, 0, 8, 2, 1, 7, 7, 8, 7, 2, 3, 5, 0, 5, 0, 3, 1, 8, 2, 3, 7, 8, 8, 7, 4, 0, 0, 1, 5, 2, 4, 1, 4, 0, 0, 8, 5, 6, 4]",39,minimax,8,5,9,,,2026-03-20 14:14:32.711364+01
188,auto_9x9_minimax_d4_20260218_001315_146,2026-02-18 00:13:15.949893,9,9,R,1,146,"[1, 0, 4, 4, 1, 0, 1, 5, 3, 1, 2]",11,minimax,4,3,6,,,2026-03-20 14:14:32.711364+01
11368,BGA_576326013_14x11,2026-03-18 18:18:14.557288,14,11,R,2,1,[0],0,bga,4,3,1,,,2026-03-20 14:14:32.711364+01
189,auto_9x9_minimax_d8_20260218_001315_147,2026-02-18 00:13:15.950577,9,9,Y,1,147,"[8, 4, 3, 5, 0, 1, 5, 1, 1, 5, 1, 0, 7, 5, 0, 5, 5, 8, 7, 7, 3, 2, 5, 8, 1, 0, 2, 1, 7, 4, 6, 0, 1, 2, 7, 0, 4, 7, 8, 6, 8, 1, 3, 7, 7, 3, 4, 1, 8, 6]",50,minimax,8,5,9,,,2026-03-20 14:14:32.711364+01
190,auto_9x9_random_d6_20260218_001315_148,2026-02-18 00:13:15.951904,9,9,Y,0,148,"[2, 2, 8, 8, 6, 8, 5, 7, 2, 3, 3, 5, 2, 5, 8, 5, 5, 2, 8, 7, 4, 8, 7, 3, 4, 8, 5, 1, 5, 2, 8, 2, 3, 5, 3, 2]",36,random,6,1,8,,,2026-03-20 14:14:32.711364+01
191,auto_9x9_minimax_d4_20260218_001315_149,2026-02-18 00:13:15.95309,9,9,R,0,149,"[6, 5, 3, 8, 6, 2, 4, 4, 8, 0, 2, 1, 6, 3, 5, 1, 3, 2, 4, 8, 3]",21,minimax,4,3,8,,,2026-03-20 14:14:32.711364+01
192,auto_9x9_minimax_d4_20260218_001315_150,2026-02-18 00:13:15.953579,9,9,Y,0,150,"[0, 7, 1, 5, 8, 4, 4, 4, 4, 1, 8, 3, 0, 7, 4, 8, 0, 3, 0]",19,minimax,4,3,7,,,2026-03-20 14:14:32.711364+01
193,auto_9x9_minimax_d4_20260218_001315_151,2026-02-18 00:13:15.954071,9,9,Y,0,151,"[8, 6, 1, 5, 0, 0, 0, 1, 2, 8, 4, 1, 2, 6, 6, 5, 3]",17,minimax,4,3,8,,,2026-03-20 14:14:32.711364+01
194,auto_9x9_random_d6_20260218_001315_152,2026-02-18 00:13:15.954426,9,9,R,0,152,"[1, 0, 0, 8, 5, 1, 8, 0, 5, 5, 7, 5, 6, 3, 6, 4, 7]",17,random,6,1,8,,,2026-03-20 14:14:32.711364+01
195,auto_9x9_random_d2_20260218_001315_153,2026-02-18 00:13:15.954838,9,9,R,1,153,"[5, 0, 2, 6, 8, 1, 1, 4, 0, 2, 7, 7, 5, 2, 2, 0, 1, 4, 7, 3, 8, 0, 8, 6, 8]",25,random,2,1,9,,,2026-03-20 14:14:32.711364+01
196,auto_9x9_random_d4_20260218_001315_154,2026-02-18 00:13:15.955183,9,9,R,1,154,"[8, 8, 2, 3, 7, 1, 8, 7, 3, 5, 7, 1, 6, 8, 5, 0, 5, 2, 7, 2, 1, 7, 8, 3, 8, 7, 6, 4, 5, 7, 3, 0, 1, 1, 7, 6, 3, 4, 4]",39,random,4,1,9,,,2026-03-20 14:14:32.711364+01
197,auto_9x9_minimax_d6_20260218_001315_155,2026-02-18 00:13:15.955428,9,9,Y,0,155,"[4, 4, 5, 6, 0, 4, 5, 6, 3, 5, 2]",11,minimax,6,4,6,,,2026-03-20 14:14:32.711364+01
198,auto_9x9_minimax_d8_20260218_001315_156,2026-02-18 00:13:15.955673,9,9,R,0,156,"[5, 0, 3, 1, 2, 3, 2, 0, 6, 1, 2, 4, 3, 6, 1, 5, 3, 4]",18,minimax,8,5,7,,,2026-03-20 14:14:32.711364+01
199,auto_9x9_minimax_d6_20260218_001315_157,2026-02-18 00:13:15.955931,9,9,Y,1,157,"[0, 4, 6, 5, 0, 8, 4, 3, 8, 8, 6, 6, 2, 1, 6, 2, 6, 1, 3, 6, 2, 8, 6, 4, 5]",25,minimax,6,4,8,,,2026-03-20 14:14:32.711364+01
200,auto_9x9_minimax_d4_20260218_001315_158,2026-02-18 00:13:15.956185,9,9,R,1,158,"[3, 3, 8, 2, 4, 4, 4, 4, 5, 7, 3, 8, 5, 8, 5, 0, 2, 7, 0, 1, 6]",21,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
201,auto_9x9_random_d4_20260218_001315_159,2026-02-18 00:13:15.956411,9,9,Y,0,159,"[1, 3, 3, 4, 3, 0, 3, 2, 6, 3, 8, 5]",12,random,4,1,8,,,2026-03-20 14:14:32.711364+01
202,auto_9x9_minimax_d4_20260218_001315_160,2026-02-18 00:13:15.956682,9,9,Y,1,160,"[2, 0, 1, 4, 2, 2, 8, 6, 6, 6, 8, 5, 5, 5, 4, 0, 2, 1, 5, 3]",20,minimax,4,3,8,,,2026-03-20 14:14:32.711364+01
203,auto_9x9_minimax_d8_20260218_001315_161,2026-02-18 00:13:15.956983,9,9,Y,0,161,"[0, 8, 6, 8, 3, 8, 7, 2, 7, 4, 6, 2, 5, 6, 2, 3, 8, 5, 7]",19,minimax,8,5,8,,,2026-03-20 14:14:32.711364+01
204,auto_9x9_random_d4_20260218_001315_162,2026-02-18 00:13:15.957433,9,9,Y,0,162,"[7, 5, 0, 6, 5, 1, 4, 0, 8, 1, 2, 5, 6, 0, 8, 0, 8, 5, 3, 5, 2, 5]",22,random,4,1,9,,,2026-03-20 14:14:32.711364+01
205,auto_9x9_minimax_d6_20260218_001315_163,2026-02-18 00:13:15.958127,9,9,Y,1,163,"[5, 2, 4, 3, 8, 8, 7, 4, 4, 2, 2, 3, 3, 8, 5, 3, 2, 4, 8, 0, 7, 6, 5]",23,minimax,6,4,8,,,2026-03-20 14:14:32.711364+01
206,auto_9x9_minimax_d4_20260218_001315_164,2026-02-18 00:13:15.958955,9,9,R,0,164,"[8, 2, 5, 2, 1, 7, 4, 1, 1, 4, 4, 4, 3, 0, 5, 1, 0, 8, 8, 7, 6]",21,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
207,auto_9x9_minimax_d6_20260218_001315_165,2026-02-18 00:13:15.959419,9,9,Y,1,165,"[2, 1, 6, 7, 7, 3, 5, 4, 5, 3, 5, 8, 0, 2, 6, 0, 6, 3, 0, 4, 7, 3]",22,minimax,6,4,9,,,2026-03-20 14:14:32.711364+01
597,BGA_819482894_14x11,2026-03-14 15:06:03.005284,14,11,R,2,1,"[2, 2, 3, 3, 4, 5, 1, 2]",0,bga,4,3,5,,,2026-03-20 14:14:32.711364+01
209,auto_9x9_random_d4_20260218_001315_167,2026-02-18 00:13:15.960155,9,9,R,0,167,"[8, 2, 2, 8, 1, 0, 3, 0, 5, 3, 4, 0, 8, 8, 8, 4, 5, 2, 7, 6, 8, 4, 8, 2, 6, 1, 3, 0]",28,random,4,1,9,,,2026-03-20 14:14:32.711364+01
210,auto_9x9_minimax_d6_20260218_001315_168,2026-02-18 00:13:15.960497,9,9,Y,0,168,"[3, 4, 5, 3, 3, 1, 7, 4, 1, 2, 0, 6, 0, 1, 4, 5, 5, 3, 8, 4, 5, 0, 4, 8, 3, 2]",26,minimax,6,4,9,,,2026-03-20 14:14:32.711364+01
211,auto_9x9_minimax_d8_20260218_001315_169,2026-02-18 00:13:15.960983,9,9,R,1,169,"[4, 4, 5, 7, 6, 2, 4, 2, 0, 5, 2, 1, 5, 4, 7, 0, 8, 7, 0, 6, 7, 8, 1, 5, 2, 2, 0, 6, 4, 6, 8, 1, 5, 0, 5, 6]",36,minimax,8,5,8,,,2026-03-20 14:14:32.711364+01
212,auto_9x9_random_d6_20260218_001315_170,2026-02-18 00:13:15.961559,9,9,Y,0,170,"[0, 1, 4, 2, 8, 7, 1, 2, 6, 4, 2, 6, 0, 4, 7, 8, 7, 5, 0, 1, 7, 7, 7, 7, 1, 6, 5, 6, 0]",29,random,6,1,8,,,2026-03-20 14:14:32.711364+01
213,auto_9x9_minimax_d8_20260218_001315_171,2026-02-18 00:13:15.961883,9,9,R,1,171,"[3, 8, 8, 2, 8, 5, 2, 2, 5, 7, 1, 6]",12,minimax,8,5,7,,,2026-03-20 14:14:32.711364+01
214,auto_9x9_minimax_d4_20260218_001315_172,2026-02-18 00:13:15.962201,9,9,Y,0,172,"[8, 7, 1, 4, 7, 8, 3, 5, 8, 7, 2, 8, 3, 1, 1, 8, 1, 7, 6, 7, 0]",21,minimax,4,3,9,,,2026-03-20 14:14:32.711364+01
215,auto_9x9_random_d6_20260218_001315_173,2026-02-18 00:13:15.962484,9,9,R,1,173,"[0, 8, 0, 8, 7, 3, 7, 0, 7, 5, 4, 0, 1, 0, 1, 8, 7]",17,random,6,1,7,,,2026-03-20 14:14:32.711364+01
216,auto_9x9_random_d2_20260218_001315_174,2026-02-18 00:13:15.962779,9,9,R,1,174,"[5, 5, 1, 0, 7, 1, 3, 5, 7, 7, 6, 2, 3, 4, 1, 5, 0, 1, 8]",19,random,2,1,9,,,2026-03-20 14:14:32.711364+01
